shipment_id,issue_type,column,details
4703010592,Low Price,unit_price,Suspiciously low unit price (27.04)
4703086783,Low Price,unit_price,Suspiciously low unit price (24.96)
4703112828,Low Price,unit_price,Suspiciously low unit price (19.76)
4703088895,Low Price,unit_price,Suspiciously low unit price (13.52)
4703125348,Low Price,unit_price,Suspiciously low unit price (9.36)
4703053808,Low Price,unit_price,Suspiciously low unit price (9.36)
4703210016,Low Price,unit_price,Suspiciously low unit price (4.16)
4704383741,Low Price,unit_price,Suspiciously low unit price (4.1)
4047473918,Low Price,unit_price,Suspiciously low unit price (37.0)
4703178283,Low Price,unit_price,Suspiciously low unit price (23.92)
4703067688,Low Price,unit_price,Suspiciously low unit price (22.88)
4704394313,Low Price,unit_price,Suspiciously low unit price (13.67)
4703074809,Low Price,unit_price,Suspiciously low unit price (21.84)
7678212881,Low Price,unit_price,Suspiciously low unit price (20.85)
4703059387,Low Price,unit_price,Suspiciously low unit price (2.08)
4703247771,Low Price,unit_price,Suspiciously low unit price (2.08)
4703154657,Low Price,unit_price,Suspiciously low unit price (2.08)
4703189105,Low Price,unit_price,Suspiciously low unit price (2.08)
4047211322,Low Price,unit_price,Suspiciously low unit price (48.43)
4047197296,Low Price,unit_price,Suspiciously low unit price (46.5)
4047510170,Low Price,unit_price,Suspiciously low unit price (11.5)
4047473464,Low Price,unit_price,Suspiciously low unit price (15.0)
4047461667,Low Price,unit_price,Suspiciously low unit price (15.0)
4046353189,Low Price,unit_price,Suspiciously low unit price (10.98)
7675763974,Low Price,unit_price,Suspiciously low unit price (14.71)
4046543027,Low Price,unit_price,Suspiciously low unit price (8.54)
4046768385,Low Price,unit_price,Suspiciously low unit price (14.64)
4046716055,Low Price,unit_price,Suspiciously low unit price (0.85)
4046460808,Low Price,unit_price,Suspiciously low unit price (0.85)
7675866460,Low Price,unit_price,Suspiciously low unit price (23.77)
4047487218,Low Price,unit_price,Suspiciously low unit price (11.5)
4046393547,Low Price,unit_price,Suspiciously low unit price (17.08)
4046038813,Low Price,unit_price,Suspiciously low unit price (15.86)
7675435406,Low Price,unit_price,Suspiciously low unit price (2.26)
7675844982,Low Price,unit_price,Suspiciously low unit price (2.26)
4046754489,Low Price,unit_price,Suspiciously low unit price (14.64)
4046368226,Low Price,unit_price,Suspiciously low unit price (9.76)
7675806852,Low Price,unit_price,Suspiciously low unit price (2.26)
4703112201,Low Price,unit_price,Suspiciously low unit price (5.2)
4046025043,Low Price,unit_price,Suspiciously low unit price (10.37)
4046078284,Low Price,unit_price,Suspiciously low unit price (37.75)
235800483,Low Price,unit_price,Suspiciously low unit price (4.59)
7675762972,Low Price,unit_price,Suspiciously low unit price (2.26)
4046317719,Low Price,unit_price,Suspiciously low unit price (8.54)
4046729270,Low Price,unit_price,Suspiciously low unit price (1.83)
7675784339,Low Price,unit_price,Suspiciously low unit price (9.06)
7675737151,Low Price,unit_price,Suspiciously low unit price (9.06)
4703217397,Low Price,unit_price,Suspiciously low unit price (14.13)
7675801441,Low Price,unit_price,Suspiciously low unit price (4.53)
4046684498,Low Price,unit_price,Suspiciously low unit price (1.83)
4046391825,Low Price,unit_price,Suspiciously low unit price (0.61)
7675692934,Low Price,unit_price,Suspiciously low unit price (2.26)
4046627785,Low Price,unit_price,Suspiciously low unit price (0.61)
