shipment_id,issue_type,column,details
3935225929,Low Price,unit_price,Suspiciously low unit price (48.476)
3935086421,Low Price,unit_price,Suspiciously low unit price (0.661)
3935225223,Low Price,unit_price,Suspiciously low unit price (26.461)
3934954478,Low Price,unit_price,Suspiciously low unit price (12.066)
3934995494,Low Price,unit_price,Suspiciously low unit price (10.584)
3935109943,Low Price,unit_price,Suspiciously low unit price (26.461)
3935042114,Low Price,unit_price,Suspiciously low unit price (0.132)
3935124308,Low Price,unit_price,Suspiciously low unit price (13.085)
3934934153,Low Price,unit_price,Suspiciously low unit price (35.514)
EUKOCNCA2066839,Low Price,unit_price,Suspiciously low unit price (0.0)
QZIDQDZF25120503,Low Price,unit_price,Suspiciously low unit price (0.0)
QZIDQDZF25120619,Low Price,unit_price,Suspiciously low unit price (0.0)
QZIDQDZF25112124,Low Price,unit_price,Suspiciously low unit price (0.0)
QZIDQDZF25120615,Low Price,unit_price,Suspiciously low unit price (0.0)
UQISQO251239,Low Price,unit_price,Suspiciously low unit price (0.0)
UQISQO251446,Low Price,unit_price,Suspiciously low unit price (0.0)
QZIDQDZF25120991,Low Price,unit_price,Suspiciously low unit price (0.0)
CKXPCL25110672,Low Price,unit_price,Suspiciously low unit price (0.0)
CKXPCL25110673,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOATL5D011X,Low Price,unit_price,Suspiciously low unit price (0.0)
MAEU262442736,Low Price,unit_price,Suspiciously low unit price (0.0)
MLILMQD25122741,Low Price,unit_price,Suspiciously low unit price (0.0)
MAEU262443123,Low Price,unit_price,Suspiciously low unit price (0.0)
MAEU262443027,Low Price,unit_price,Suspiciously low unit price (0.0)
SMMBSTAO7312816,Low Price,unit_price,Suspiciously low unit price (0.0)
SZILSHZH25121209,Low Price,unit_price,Suspiciously low unit price (0.0)
55302 150126 0006734,Low Price,unit_price,Suspiciously low unit price (21.8)
TLKPTAOCHI5D034X,Low Price,unit_price,Suspiciously low unit price (0.0)
8524673316,Low Price,unit_price,Suspiciously low unit price (40.27)
8524792945,Low Price,unit_price,Suspiciously low unit price (5.655)
3936706390,Low Price,unit_price,Suspiciously low unit price (17.464)
TLKPTAOATL5N083X,Low Price,unit_price,Suspiciously low unit price (0.0)
8524686485,Low Price,unit_price,Suspiciously low unit price (43.844)
3936694833,Low Price,unit_price,Suspiciously low unit price (10.476)
8524781606,Low Price,unit_price,Suspiciously low unit price (23.072)
SGLSSHA35118776,Low Price,unit_price,Suspiciously low unit price (0.0)
8524922413,Low Price,unit_price,Suspiciously low unit price (44.621)
8524826335,Low Price,unit_price,Suspiciously low unit price (48.984)
3936700291,Low Price,unit_price,Suspiciously low unit price (6.482)
3936464673,Low Price,unit_price,Suspiciously low unit price (45.941)
3936653486,Low Price,unit_price,Suspiciously low unit price (7.099)
3936702522,Low Price,unit_price,Suspiciously low unit price (6.482)
8524724932,Low Price,unit_price,Suspiciously low unit price (4.68)
8524439727,Low Price,unit_price,Suspiciously low unit price (9.251)
3936696390,Low Price,unit_price,Suspiciously low unit price (39.863)
8524815234,Low Price,unit_price,Suspiciously low unit price (1.194)
8524473478,Low Price,unit_price,Suspiciously low unit price (46.803)
3936680345,Low Price,unit_price,Suspiciously low unit price (6.482)
ZIMUSEL71192129,Low Price,unit_price,Suspiciously low unit price (0.0)
3936685099,Low Price,unit_price,Suspiciously low unit price (8.787)
QZIDQDZF25121649,Low Price,unit_price,Suspiciously low unit price (0.0)
DFDSRAF0106116,Low Price,unit_price,Suspiciously low unit price (0.0)
8524316577,Low Price,unit_price,Suspiciously low unit price (41.0)
8524394960,Low Price,unit_price,Suspiciously low unit price (3.03)
8524188026,Low Price,unit_price,Suspiciously low unit price (3.2)
8524326204,Low Price,unit_price,Suspiciously low unit price (22.0)
8524255327,Low Price,unit_price,Suspiciously low unit price (0.75)
8524336953,Low Price,unit_price,Suspiciously low unit price (2.64)
GOLA156998011716,Low Price,unit_price,Suspiciously low unit price (0.0)
8524350469,Low Price,unit_price,Suspiciously low unit price (4.0)
8524300185,Low Price,unit_price,Suspiciously low unit price (1.7)
8524351544,Low Price,unit_price,Suspiciously low unit price (26.0)
8524298536,Low Price,unit_price,Suspiciously low unit price (6.0)
8524325329,Low Price,unit_price,Suspiciously low unit price (4.8)
8524328703,Low Price,unit_price,Suspiciously low unit price (13.6)
8524195442,Low Price,unit_price,Suspiciously low unit price (13.0)
8524357773,Low Price,unit_price,Suspiciously low unit price (2.96)
UQISQO251271,Low Price,unit_price,Suspiciously low unit price (0.0)
8524235298,Low Price,unit_price,Suspiciously low unit price (42.0)
QZIDQDZF25120504,Low Price,unit_price,Suspiciously low unit price (0.0)
8524214853,Low Price,unit_price,Suspiciously low unit price (40.0)
GOLA156998148993,Low Price,unit_price,Suspiciously low unit price (0.0)
8524304924,Low Price,unit_price,Suspiciously low unit price (3.37)
8524359937,Low Price,unit_price,Suspiciously low unit price (19.0)
8524347144,Low Price,unit_price,Suspiciously low unit price (19.0)
8524367876,Low Price,unit_price,Suspiciously low unit price (5.0)
8524226472,Low Price,unit_price,Suspiciously low unit price (23.28)
8524289681,Low Price,unit_price,Suspiciously low unit price (2.9)
8524252919,Low Price,unit_price,Suspiciously low unit price (6.6)
8524391768,Low Price,unit_price,Suspiciously low unit price (4.4)
8524333483,Low Price,unit_price,Suspiciously low unit price (1.14)
AXXMAE25120049TD,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOCHI5D027X,Low Price,unit_price,Suspiciously low unit price (0.0)
PPILQ25110477,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOATL5N020X,Low Price,unit_price,Suspiciously low unit price (0.0)
ONEYRICFNA204900,Low Price,unit_price,Suspiciously low unit price (0.0)
HOEG3O26ANJX1000,Low Price,unit_price,Suspiciously low unit price (0.0)
SGLSSHA35118736,Low Price,unit_price,Suspiciously low unit price (0.0)
0902794788,Low Price,unit_price,Suspiciously low unit price (6.121)
0902809379,Low Price,unit_price,Suspiciously low unit price (14.202)
0903251904,Low Price,unit_price,Suspiciously low unit price (14.692)
0902842521,Low Price,unit_price,Suspiciously low unit price (19.589)
UQISQO2511136,Low Price,unit_price,Suspiciously low unit price (0.0)
0902842382,Low Price,unit_price,Suspiciously low unit price (11.019)
0902840673,Low Price,unit_price,Suspiciously low unit price (1.591)
0903166473,Low Price,unit_price,Suspiciously low unit price (4.04)
0902910449,Low Price,unit_price,Suspiciously low unit price (0.857)
DFDSRAF0079904,Low Price,unit_price,Suspiciously low unit price (0.0)
0902956584,Low Price,unit_price,Suspiciously low unit price (0.612)
NXHSQDXH25110345,Low Price,unit_price,Suspiciously low unit price (0.0)
SDZHSE25110877,Low Price,unit_price,Suspiciously low unit price (0.0)
SDZHSE25110881,Low Price,unit_price,Suspiciously low unit price (0.0)
SDZHSE25110880,Low Price,unit_price,Suspiciously low unit price (0.0)
SDZHSE25110878,Low Price,unit_price,Suspiciously low unit price (0.0)
SDZHSE25110876,Low Price,unit_price,Suspiciously low unit price (0.0)
SDZHSE25110879,Low Price,unit_price,Suspiciously low unit price (0.0)
QZIDQDZF25121589,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOLAX5D026X,Low Price,unit_price,Suspiciously low unit price (0.0)
CMDUCAN0972451,Low Price,unit_price,Suspiciously low unit price (0.0)
ONEYXMNFF1852300,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOSEA5D008X,Low Price,unit_price,Suspiciously low unit price (0.0)
CMDUQGD2412890,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOSEA5D010X,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOCHI5D019X,Low Price,unit_price,Suspiciously low unit price (0.0)
ACLUSA01224877,Low Price,unit_price,Suspiciously low unit price (0.0)
CMDUCAN0961554,Low Price,unit_price,Suspiciously low unit price (0.0)
0904084679,Low Price,unit_price,Suspiciously low unit price (3.0)
0904019986,Low Price,unit_price,Suspiciously low unit price (4.0)
TLKPTAOATL5N057X,Low Price,unit_price,Suspiciously low unit price (0.0)
DFDSRAF0079912,Low Price,unit_price,Suspiciously low unit price (0.0)
UPSPBKK25110440,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOATL5N044X,Low Price,unit_price,Suspiciously low unit price (0.0)
0904007871,Low Price,unit_price,Suspiciously low unit price (8.0)
0904097001,Low Price,unit_price,Suspiciously low unit price (13.0)
JSSYJSHOO2512400,Low Price,unit_price,Suspiciously low unit price (0.0)
0903890587,Low Price,unit_price,Suspiciously low unit price (44.0)
0903971269,Low Price,unit_price,Suspiciously low unit price (8.0)
0903900621,Low Price,unit_price,Suspiciously low unit price (8.0)
0904053305,Low Price,unit_price,Suspiciously low unit price (38.0)
0903961176,Low Price,unit_price,Suspiciously low unit price (4.0)
0903958109,Low Price,unit_price,Suspiciously low unit price (10.0)
0904036285,Low Price,unit_price,Suspiciously low unit price (7.0)
0903908717,Low Price,unit_price,Suspiciously low unit price (7.0)
0903953160,Low Price,unit_price,Suspiciously low unit price (5.0)
0903997343,Low Price,unit_price,Suspiciously low unit price (48.0)
0903922890,Low Price,unit_price,Suspiciously low unit price (28.0)
0904009188,Low Price,unit_price,Suspiciously low unit price (48.0)
0903961639,Low Price,unit_price,Suspiciously low unit price (31.0)
0903914503,Low Price,unit_price,Suspiciously low unit price (28.0)
QZIDQDZF25111718,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOLAX5N087X,Low Price,unit_price,Suspiciously low unit price (0.0)
CWQGCNJ251100707,Low Price,unit_price,Suspiciously low unit price (0.0)
GOLA156998011167,Low Price,unit_price,Suspiciously low unit price (0.0)
SMMBSSZX7314975,Low Price,unit_price,Suspiciously low unit price (0.0)
SMMBSSZX7305683,Low Price,unit_price,Suspiciously low unit price (0.0)
SMMBSSZX7314987,Low Price,unit_price,Suspiciously low unit price (0.0)
TLKPTAOSEA5N037X,Low Price,unit_price,Suspiciously low unit price (0.0)
ZIMUSEL71190324,Low Price,unit_price,Suspiciously low unit price (0.0)
0903918801,Low Price,unit_price,Suspiciously low unit price (2.731)
0903933702,Low Price,unit_price,Suspiciously low unit price (5.461)
0903949434,Low Price,unit_price,Suspiciously low unit price (16.386)
0904023219,Low Price,unit_price,Suspiciously low unit price (2.73)
0903971546,Low Price,unit_price,Suspiciously low unit price (14.856)
0903888313,Low Price,unit_price,Suspiciously low unit price (6.554)
0903903564,Low Price,unit_price,Suspiciously low unit price (4.151)
0904017037,Low Price,unit_price,Suspiciously low unit price (0.873)
0903987445,Low Price,unit_price,Suspiciously low unit price (6.554)
0904002551,Low Price,unit_price,Suspiciously low unit price (16.386)
0903896691,Low Price,unit_price,Suspiciously low unit price (10.923)
0903866482,Low Price,unit_price,Suspiciously low unit price (10.924)
0903895791,Low Price,unit_price,Suspiciously low unit price (8.739)
0903910855,Low Price,unit_price,Suspiciously low unit price (3.058)
QZIDQDZF25120112,Low Price,unit_price,Suspiciously low unit price (0.0)
QZIDQDZF25110363,Low Price,unit_price,Suspiciously low unit price (0.0)
UQISQO2511187,Low Price,unit_price,Suspiciously low unit price (0.0)
0903997832,Low Price,unit_price,Suspiciously low unit price (21.847)
0904218846,Low Price,unit_price,Suspiciously low unit price (1.04)
0904110593,Low Price,unit_price,Suspiciously low unit price (18.05)
0904220465,Low Price,unit_price,Suspiciously low unit price (31.47)
0904107574,Low Price,unit_price,Suspiciously low unit price (27.049)
0904197549,Low Price,unit_price,Suspiciously low unit price (0.374)
0904166193,Low Price,unit_price,Suspiciously low unit price (36.734)
0904140016,Low Price,unit_price,Suspiciously low unit price (0.79)
0904053624,Low Price,unit_price,Suspiciously low unit price (32.927)
0903924756,Low Price,unit_price,Suspiciously low unit price (43.694)
