shipment_id,issue_type,column,details
903933702,Duplicate,shipment_id,Appears multiple times
903989692,Duplicate,shipment_id,Appears multiple times
903987445,Duplicate,shipment_id,Appears multiple times
903984708,Duplicate,shipment_id,Appears multiple times
903979141,Duplicate,shipment_id,Appears multiple times
903974542,Duplicate,shipment_id,Appears multiple times
903971546,Duplicate,shipment_id,Appears multiple times
903964924,Duplicate,shipment_id,Appears multiple times
903963090,Duplicate,shipment_id,Appears multiple times
903949434,Duplicate,shipment_id,Appears multiple times
903924756,Duplicate,shipment_id,Appears multiple times
903924630,Duplicate,shipment_id,Appears multiple times
903918801,Duplicate,shipment_id,Appears multiple times
903876957,Duplicate,shipment_id,Appears multiple times
904021675,Duplicate,shipment_id,Appears multiple times
903910855,Duplicate,shipment_id,Appears multiple times
903875232,Duplicate,shipment_id,Appears multiple times
904017037,Duplicate,shipment_id,Appears multiple times
904013028,Duplicate,shipment_id,Appears multiple times
903872700,Duplicate,shipment_id,Appears multiple times
903868231,Duplicate,shipment_id,Appears multiple times
903866482,Duplicate,shipment_id,Appears multiple times
904006499,Duplicate,shipment_id,Appears multiple times
904002551,Duplicate,shipment_id,Appears multiple times
903997832,Duplicate,shipment_id,Appears multiple times
903994975,Duplicate,shipment_id,Appears multiple times
904038605,Duplicate,shipment_id,Appears multiple times
904046573,Duplicate,shipment_id,Appears multiple times
903903564,Duplicate,shipment_id,Appears multiple times
903898927,Duplicate,shipment_id,Appears multiple times
903896691,Duplicate,shipment_id,Appears multiple times
903895791,Duplicate,shipment_id,Appears multiple times
903895331,Duplicate,shipment_id,Appears multiple times
903891881,Duplicate,shipment_id,Appears multiple times
903888313,Duplicate,shipment_id,Appears multiple times
904023219,Duplicate,shipment_id,Appears multiple times
8616500637,Duplicate,shipment_id,Appears multiple times
8616534760,Duplicate,shipment_id,Appears multiple times
8616472305,Duplicate,shipment_id,Appears multiple times
1444608126,Duplicate,shipment_id,Appears multiple times
1444703360,Duplicate,shipment_id,Appears multiple times
1444569966,Duplicate,shipment_id,Appears multiple times
8971238996,Duplicate,shipment_id,Appears multiple times
1444581497,Duplicate,shipment_id,Appears multiple times
8971838770,Duplicate,shipment_id,Appears multiple times
8970291688,Duplicate,shipment_id,Appears multiple times
8970285315,Duplicate,shipment_id,Appears multiple times
8970261664,Duplicate,shipment_id,Appears multiple times
8970261060,Duplicate,shipment_id,Appears multiple times
8970251873,Duplicate,shipment_id,Appears multiple times
8970251563,Duplicate,shipment_id,Appears multiple times
8970382790,Duplicate,shipment_id,Appears multiple times
8970247891,Duplicate,shipment_id,Appears multiple times
8970389791,Duplicate,shipment_id,Appears multiple times
8970414713,Duplicate,shipment_id,Appears multiple times
8970404633,Duplicate,shipment_id,Appears multiple times
8970400604,Duplicate,shipment_id,Appears multiple times
8970238377,Duplicate,shipment_id,Appears multiple times
8970236595,Duplicate,shipment_id,Appears multiple times
8970232644,Duplicate,shipment_id,Appears multiple times
8970227257,Duplicate,shipment_id,Appears multiple times
8970329078,Duplicate,shipment_id,Appears multiple times
8970326228,Duplicate,shipment_id,Appears multiple times
8970351718,Duplicate,shipment_id,Appears multiple times
8970299464,Duplicate,shipment_id,Appears multiple times
8970298884,Duplicate,shipment_id,Appears multiple times
8970398846,Duplicate,shipment_id,Appears multiple times
1444556408,Duplicate,shipment_id,Appears multiple times
7676827526,Duplicate,shipment_id,Appears multiple times
7677617901,Duplicate,shipment_id,Appears multiple times
7677616788,Duplicate,shipment_id,Appears multiple times
7676819165,Duplicate,shipment_id,Appears multiple times
7676818896,Duplicate,shipment_id,Appears multiple times
7676813601,Duplicate,shipment_id,Appears multiple times
7677549991,Duplicate,shipment_id,Appears multiple times
7677542365,Duplicate,shipment_id,Appears multiple times
7677609887,Duplicate,shipment_id,Appears multiple times
7677662928,Duplicate,shipment_id,Appears multiple times
7677600275,Duplicate,shipment_id,Appears multiple times
7677603114,Duplicate,shipment_id,Appears multiple times
7677594099,Duplicate,shipment_id,Appears multiple times
7677592674,Duplicate,shipment_id,Appears multiple times
7677591961,Duplicate,shipment_id,Appears multiple times
7677586965,Duplicate,shipment_id,Appears multiple times
7677584488,Duplicate,shipment_id,Appears multiple times
7677562281,Duplicate,shipment_id,Appears multiple times
7677555570,Duplicate,shipment_id,Appears multiple times
7677554662,Duplicate,shipment_id,Appears multiple times
7677636432,Duplicate,shipment_id,Appears multiple times
7677635903,Duplicate,shipment_id,Appears multiple times
7677635461,Duplicate,shipment_id,Appears multiple times
7677630196,Duplicate,shipment_id,Appears multiple times
7677629501,Duplicate,shipment_id,Appears multiple times
7677626543,Duplicate,shipment_id,Appears multiple times
7677624648,Duplicate,shipment_id,Appears multiple times
7677621001,Duplicate,shipment_id,Appears multiple times
7677619015,Duplicate,shipment_id,Appears multiple times
7677619031,Duplicate,shipment_id,Appears multiple times
7677618084,Duplicate,shipment_id,Appears multiple times
7677584012,Duplicate,shipment_id,Appears multiple times
7677583615,Duplicate,shipment_id,Appears multiple times
7677583167,Duplicate,shipment_id,Appears multiple times
7677579620,Duplicate,shipment_id,Appears multiple times
7677578515,Duplicate,shipment_id,Appears multiple times
7677577343,Duplicate,shipment_id,Appears multiple times
7677575963,Duplicate,shipment_id,Appears multiple times
7677575659,Duplicate,shipment_id,Appears multiple times
7677569206,Duplicate,shipment_id,Appears multiple times
7677569034,Duplicate,shipment_id,Appears multiple times
7677568303,Duplicate,shipment_id,Appears multiple times
7677649049,Duplicate,shipment_id,Appears multiple times
7677645654,Duplicate,shipment_id,Appears multiple times
7677642279,Duplicate,shipment_id,Appears multiple times
7677640916,Duplicate,shipment_id,Appears multiple times
7677288702,Duplicate,shipment_id,Appears multiple times
7677285704,Duplicate,shipment_id,Appears multiple times
7677283053,Duplicate,shipment_id,Appears multiple times
7677278913,Duplicate,shipment_id,Appears multiple times
7677267607,Duplicate,shipment_id,Appears multiple times
7677266095,Duplicate,shipment_id,Appears multiple times
7677259895,Duplicate,shipment_id,Appears multiple times
7677297237,Duplicate,shipment_id,Appears multiple times
7677252983,Duplicate,shipment_id,Appears multiple times
7677252459,Duplicate,shipment_id,Appears multiple times
7677330893,Duplicate,shipment_id,Appears multiple times
7677327782,Duplicate,shipment_id,Appears multiple times
7677323927,Duplicate,shipment_id,Appears multiple times
7677321465,Duplicate,shipment_id,Appears multiple times
7677312108,Duplicate,shipment_id,Appears multiple times
7677307635,Duplicate,shipment_id,Appears multiple times
7677306642,Duplicate,shipment_id,Appears multiple times
902956584,Low Price,unit_price,Suspiciously low unit price (0.61)
902910449,Low Price,unit_price,Suspiciously low unit price (0.86)
902842521,Low Price,unit_price,Suspiciously low unit price (19.59)
902842382,Low Price,unit_price,Suspiciously low unit price (11.02)
902840673,Low Price,unit_price,Suspiciously low unit price (1.59)
902794788,Low Price,unit_price,Suspiciously low unit price (6.12)
903251904,Low Price,unit_price,Suspiciously low unit price (14.69)
902809379,Low Price,unit_price,Suspiciously low unit price (14.2)
903166473,Low Price,unit_price,Suspiciously low unit price (4.04)
903971269,Low Price,unit_price,Suspiciously low unit price (8.0)
903961639,Low Price,unit_price,Suspiciously low unit price (31.0)
903961176,Low Price,unit_price,Suspiciously low unit price (4.0)
903958109,Low Price,unit_price,Suspiciously low unit price (10.0)
903953160,Low Price,unit_price,Suspiciously low unit price (5.0)
903922890,Low Price,unit_price,Suspiciously low unit price (28.0)
903914503,Low Price,unit_price,Suspiciously low unit price (28.0)
904019986,Low Price,unit_price,Suspiciously low unit price (4.0)
904009188,Low Price,unit_price,Suspiciously low unit price (48.0)
904007871,Low Price,unit_price,Suspiciously low unit price (8.0)
903997343,Low Price,unit_price,Suspiciously low unit price (48.0)
904084679,Low Price,unit_price,Suspiciously low unit price (3.0)
904097001,Low Price,unit_price,Suspiciously low unit price (13.0)
904036285,Low Price,unit_price,Suspiciously low unit price (7.0)
904053305,Low Price,unit_price,Suspiciously low unit price (38.0)
903908717,Low Price,unit_price,Suspiciously low unit price (7.0)
903900621,Low Price,unit_price,Suspiciously low unit price (8.0)
