shipment_id,issue_type,column,details
1.04938E+11,Duplicate,shipment_id,Appears multiple times
1.04923E+11,Duplicate,shipment_id,Appears multiple times
1.04914E+11,Duplicate,shipment_id,Appears multiple times
1.04895E+11,Duplicate,shipment_id,Appears multiple times
1.04891E+11,Duplicate,shipment_id,Appears multiple times
1.04877E+11,Duplicate,shipment_id,Appears multiple times
1.04874E+11,Duplicate,shipment_id,Appears multiple times
1.04872E+11,Duplicate,shipment_id,Appears multiple times
1.04859E+11,Duplicate,shipment_id,Appears multiple times
1.04857E+11,Duplicate,shipment_id,Appears multiple times
1.04848E+11,Duplicate,shipment_id,Appears multiple times
1.04845E+11,Duplicate,shipment_id,Appears multiple times
1.04843E+11,Duplicate,shipment_id,Appears multiple times
1.0484E+11,Duplicate,shipment_id,Appears multiple times
1.04825E+11,Duplicate,shipment_id,Appears multiple times
1.04813E+11,Duplicate,shipment_id,Appears multiple times
1.04795E+11,Duplicate,shipment_id,Appears multiple times
1.04783E+11,Duplicate,shipment_id,Appears multiple times
1.04777E+11,Duplicate,shipment_id,Appears multiple times
1.04769E+11,Duplicate,shipment_id,Appears multiple times
1.04767E+11,Duplicate,shipment_id,Appears multiple times
1.04739E+11,Duplicate,shipment_id,Appears multiple times
1.04736E+11,Duplicate,shipment_id,Appears multiple times
1.04733E+11,Duplicate,shipment_id,Appears multiple times
1.04726E+11,Duplicate,shipment_id,Appears multiple times
1.04724E+11,Duplicate,shipment_id,Appears multiple times
1.04721E+11,Duplicate,shipment_id,Appears multiple times
1.04716E+11,Duplicate,shipment_id,Appears multiple times
1.04711E+11,Duplicate,shipment_id,Appears multiple times
1.04685E+11,Duplicate,shipment_id,Appears multiple times
1.04671E+11,Duplicate,shipment_id,Appears multiple times
1.04666E+11,Duplicate,shipment_id,Appears multiple times
1.04658E+11,Duplicate,shipment_id,Appears multiple times
1.04629E+11,Duplicate,shipment_id,Appears multiple times
1.04595E+11,Duplicate,shipment_id,Appears multiple times
1.0458E+11,Duplicate,shipment_id,Appears multiple times
1.04557E+11,Duplicate,shipment_id,Appears multiple times
1.04559E+11,Duplicate,shipment_id,Appears multiple times
1.04551E+11,Duplicate,shipment_id,Appears multiple times
1.04508E+11,Duplicate,shipment_id,Appears multiple times
1.04506E+11,Duplicate,shipment_id,Appears multiple times
1.04485E+11,Duplicate,shipment_id,Appears multiple times
1.04437E+11,Duplicate,shipment_id,Appears multiple times
1.04387E+11,Duplicate,shipment_id,Appears multiple times
1.04372E+11,Duplicate,shipment_id,Appears multiple times
1.04363E+11,Duplicate,shipment_id,Appears multiple times
1.04349E+11,Duplicate,shipment_id,Appears multiple times
1.04324E+11,Duplicate,shipment_id,Appears multiple times
1.04254E+11,Duplicate,shipment_id,Appears multiple times
1.04224E+11,Duplicate,shipment_id,Appears multiple times
1.04219E+11,Duplicate,shipment_id,Appears multiple times
1.04215E+11,Duplicate,shipment_id,Appears multiple times
1.04213E+11,Duplicate,shipment_id,Appears multiple times
1.0421E+11,Duplicate,shipment_id,Appears multiple times
1.04202E+11,Duplicate,shipment_id,Appears multiple times
1.04169E+11,Duplicate,shipment_id,Appears multiple times
1.04165E+11,Duplicate,shipment_id,Appears multiple times
1.04117E+11,Duplicate,shipment_id,Appears multiple times
1.04114E+11,Duplicate,shipment_id,Appears multiple times
1.04112E+11,Duplicate,shipment_id,Appears multiple times
1.04104E+11,Duplicate,shipment_id,Appears multiple times
1.04099E+11,Duplicate,shipment_id,Appears multiple times
1.04098E+11,Duplicate,shipment_id,Appears multiple times
1.04095E+11,Duplicate,shipment_id,Appears multiple times
1.04092E+11,Duplicate,shipment_id,Appears multiple times
1.0409E+11,Duplicate,shipment_id,Appears multiple times
1.04087E+11,Duplicate,shipment_id,Appears multiple times
1.0419E+11,Duplicate,shipment_id,Appears multiple times
1.03876E+11,Duplicate,shipment_id,Appears multiple times
1.03835E+11,Duplicate,shipment_id,Appears multiple times
1.03766E+11,Duplicate,shipment_id,Appears multiple times
1.03928E+11,Duplicate,shipment_id,Appears multiple times
1.03763E+11,Duplicate,shipment_id,Appears multiple times
1.0393E+11,Duplicate,shipment_id,Appears multiple times
1.03927E+11,Duplicate,shipment_id,Appears multiple times
1.03924E+11,Duplicate,shipment_id,Appears multiple times
1.03922E+11,Duplicate,shipment_id,Appears multiple times
1.03921E+11,Duplicate,shipment_id,Appears multiple times
1.0392E+11,Duplicate,shipment_id,Appears multiple times
1.03917E+11,Duplicate,shipment_id,Appears multiple times
1.03914E+11,Duplicate,shipment_id,Appears multiple times
1.03912E+11,Duplicate,shipment_id,Appears multiple times
1.03899E+11,Duplicate,shipment_id,Appears multiple times
1.03897E+11,Duplicate,shipment_id,Appears multiple times
1.03894E+11,Duplicate,shipment_id,Appears multiple times
1.04128E+11,Duplicate,shipment_id,Appears multiple times
1.03871E+11,Duplicate,shipment_id,Appears multiple times
1.03868E+11,Duplicate,shipment_id,Appears multiple times
1.03829E+11,Duplicate,shipment_id,Appears multiple times
1.03863E+11,Duplicate,shipment_id,Appears multiple times
1.03862E+11,Duplicate,shipment_id,Appears multiple times
1.0386E+11,Duplicate,shipment_id,Appears multiple times
1.03859E+11,Duplicate,shipment_id,Appears multiple times
1.03857E+11,Duplicate,shipment_id,Appears multiple times
1.0385E+11,Duplicate,shipment_id,Appears multiple times
1.03848E+11,Duplicate,shipment_id,Appears multiple times
1.03846E+11,Duplicate,shipment_id,Appears multiple times
1.03843E+11,Duplicate,shipment_id,Appears multiple times
1.03841E+11,Duplicate,shipment_id,Appears multiple times
1.0384E+11,Duplicate,shipment_id,Appears multiple times
1.04386E+11,Duplicate,shipment_id,Appears multiple times
1.03837E+11,Duplicate,shipment_id,Appears multiple times
1.03826E+11,Duplicate,shipment_id,Appears multiple times
1.0376E+11,Duplicate,shipment_id,Appears multiple times
1.03819E+11,Duplicate,shipment_id,Appears multiple times
1.03813E+11,Duplicate,shipment_id,Appears multiple times
1.0381E+11,Duplicate,shipment_id,Appears multiple times
1.03808E+11,Duplicate,shipment_id,Appears multiple times
1.03805E+11,Duplicate,shipment_id,Appears multiple times
1.03798E+11,Duplicate,shipment_id,Appears multiple times
1.03795E+11,Duplicate,shipment_id,Appears multiple times
1.03793E+11,Duplicate,shipment_id,Appears multiple times
1.0379E+11,Duplicate,shipment_id,Appears multiple times
1.03788E+11,Duplicate,shipment_id,Appears multiple times
