shipment_id,issue_type,column,details
2610000000000000.0,Duplicate,shipment_id,Appears multiple times
2410000000000000.0,Duplicate,shipment_id,Appears multiple times
2500000000000000.0,Duplicate,shipment_id,Appears multiple times
13100000000000.0,Duplicate,shipment_id,Appears multiple times
2810000000000000.0,Duplicate,shipment_id,Appears multiple times
1510000000000000.0,Duplicate,shipment_id,Appears multiple times
608000000000000.0,Duplicate,shipment_id,Appears multiple times
2400000000000000.0,Duplicate,shipment_id,Appears multiple times
40400000000000.0,Duplicate,shipment_id,Appears multiple times
1310000000000000.0,Duplicate,shipment_id,Appears multiple times
3110000000000000.0,Duplicate,shipment_id,Appears multiple times
407000000000000.0,Duplicate,shipment_id,Appears multiple times
80100000000000.0,Duplicate,shipment_id,Appears multiple times
121000000000000.0,Duplicate,shipment_id,Appears multiple times
160000000000000.0,Duplicate,shipment_id,Appears multiple times
1210000000000000.0,Duplicate,shipment_id,Appears multiple times
211000000000000.0,Duplicate,shipment_id,Appears multiple times
1610000000000000.0,Duplicate,shipment_id,Appears multiple times
308000000000000.0,Duplicate,shipment_id,Appears multiple times
240000000000000.0,Duplicate,shipment_id,Appears multiple times
1010000000000000.0,Duplicate,shipment_id,Appears multiple times
110000000000000.0,Duplicate,shipment_id,Appears multiple times
130000000000000.0,Duplicate,shipment_id,Appears multiple times
509000000000000.0,Duplicate,shipment_id,Appears multiple times
1910000000000000.0,Duplicate,shipment_id,Appears multiple times
307000000000000.0,Duplicate,shipment_id,Appears multiple times
200000000000000.0,Duplicate,shipment_id,Appears multiple times
220000000000000.0,Duplicate,shipment_id,Appears multiple times
210000000000000.0,Duplicate,shipment_id,Appears multiple times
250000000000000.0,Duplicate,shipment_id,Appears multiple times
2510000000000000.0,Duplicate,shipment_id,Appears multiple times
1110000000000000.0,Duplicate,shipment_id,Appears multiple times
712000000000000.0,Duplicate,shipment_id,Appears multiple times
309000000000000.0,Duplicate,shipment_id,Appears multiple times
2910000000000000.0,Duplicate,shipment_id,Appears multiple times
2110000000000000.0,Duplicate,shipment_id,Appears multiple times
1300000000000000.0,Duplicate,shipment_id,Appears multiple times
260000000000000.0,Duplicate,shipment_id,Appears multiple times
27000000000000.0,Duplicate,shipment_id,Appears multiple times
3010000000000000.0,Duplicate,shipment_id,Appears multiple times
311000000000000.0,Duplicate,shipment_id,Appears multiple times
1810000000000000.0,Duplicate,shipment_id,Appears multiple times
808000000000000.0,Duplicate,shipment_id,Appears multiple times
2010000000000000.0,Duplicate,shipment_id,Appears multiple times
310000000000000.0,Duplicate,shipment_id,Appears multiple times
2710000000000000.0,Duplicate,shipment_id,Appears multiple times
105000000000000.0,Duplicate,shipment_id,Appears multiple times
506000000000000.0,Duplicate,shipment_id,Appears multiple times
2100000000000000.0,Duplicate,shipment_id,Appears multiple times
230000000000000.0,Duplicate,shipment_id,Appears multiple times
180000000000000.0,Duplicate,shipment_id,Appears multiple times
3699066055.0,Duplicate,shipment_id,Appears multiple times
207000000000000.0,Duplicate,shipment_id,Appears multiple times
511000000000000.0,Duplicate,shipment_id,Appears multiple times
510000000000000.0,Duplicate,shipment_id,Appears multiple times
2210000000000000.0,Duplicate,shipment_id,Appears multiple times
120000000000000.0,Duplicate,shipment_id,Appears multiple times
