shipment_id,issue_type,column,details
SHIPMENT ID,Invalid Format,hs_code,HS code contains invalid characters: HS CODE
5315657709,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315649792,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315746396,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315803161,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315625237,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315770976,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315770904,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315692019,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315832545,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315766655,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315684888,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315733099,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315764328,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315821427,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315591382,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315598650,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315649924,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315803547,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315794577,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315786616,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315773591,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315630635,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315678857,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315717151,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315670250,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315667457,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315598155,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
5315662394,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234830514,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234901603,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234393091,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4235117587,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4235109213,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234621147,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234377474,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234580029,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234578104,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234910827,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234907459,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234905566,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234905385,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234905158,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234901334,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234607930,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234895600,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234892765,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234359900,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234889628,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4234335418,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
