shipment_id,issue_type,column,details
8525352739,Low Price,unit_price,Suspiciously low unit price (1.421)
8525330085,Low Price,unit_price,Suspiciously low unit price (33.415)
2198321464,Low Price,unit_price,Suspiciously low unit price (26.688)
7263625162,Low Price,unit_price,Suspiciously low unit price (0.385)
8615948413,Low Price,unit_price,Suspiciously low unit price (30.134)
8616066449,Low Price,unit_price,Suspiciously low unit price (34.87)
1440403747,Low Price,unit_price,Suspiciously low unit price (1.703)
1441151158,Low Price,unit_price,Suspiciously low unit price (35.821)
1444652809,Low Price,unit_price,Suspiciously low unit price (13.562)
1444634846,Low Price,unit_price,Suspiciously low unit price (14.555)
7676559541,Low Price,unit_price,Suspiciously low unit price (47.38)
7676583141,Low Price,unit_price,Suspiciously low unit price (1.871)
7674691670,Low Price,unit_price,Suspiciously low unit price (4.102)
7676146123,Low Price,unit_price,Suspiciously low unit price (16.149)
5313203248,Low Price,unit_price,Suspiciously low unit price (48.979)
5313156543,Low Price,unit_price,Suspiciously low unit price (43.434)
5313828825,Low Price,unit_price,Suspiciously low unit price (48.979)
5314629348,Low Price,unit_price,Suspiciously low unit price (48.979)
5314614100,Low Price,unit_price,Suspiciously low unit price (1.812)
5317393213,Low Price,unit_price,Suspiciously low unit price (0.113)
4233327038,Low Price,unit_price,Suspiciously low unit price (38.995)
4232675106,Low Price,unit_price,Suspiciously low unit price (29.489)
4233648543,Low Price,unit_price,Suspiciously low unit price (0.425)
