shipment_id,issue_type,column,details
5312696176,Low Price,unit_price,Suspiciously low unit price (13.42)
5312061057,Low Price,unit_price,Suspiciously low unit price (30.51)
5314799336,Low Price,unit_price,Suspiciously low unit price (42.35)
5314851730,Low Price,unit_price,Suspiciously low unit price (23.68)
5314847711,Low Price,unit_price,Suspiciously low unit price (39.42)
5314836580,Low Price,unit_price,Suspiciously low unit price (5.37)
5314674486,Low Price,unit_price,Suspiciously low unit price (10.5)
5314970171,Low Price,unit_price,Suspiciously low unit price (39.67)
4583287823,Low Price,unit_price,Suspiciously low unit price (21.08)
4583183561,Low Price,unit_price,Suspiciously low unit price (49.95)
4585555682,Low Price,unit_price,Suspiciously low unit price (39.93)
4585545259,Low Price,unit_price,Suspiciously low unit price (38.34)
4585476268,Low Price,unit_price,Suspiciously low unit price (6.64)
4585421216,Low Price,unit_price,Suspiciously low unit price (24.7)
4585406222,Low Price,unit_price,Suspiciously low unit price (12.29)
4585499472,Low Price,unit_price,Suspiciously low unit price (17.33)
4585498966,Low Price,unit_price,Suspiciously low unit price (1.6)
4585587106,Low Price,unit_price,Suspiciously low unit price (5.04)
4585583232,Low Price,unit_price,Suspiciously low unit price (5.28)
4585543331,Low Price,unit_price,Suspiciously low unit price (1.23)
4095213472,Low Price,unit_price,Suspiciously low unit price (6.54)
4095208541,Low Price,unit_price,Suspiciously low unit price (36.41)
4095447201,Low Price,unit_price,Suspiciously low unit price (38.98)
4096994731,Low Price,unit_price,Suspiciously low unit price (19.47)
4095491835,Low Price,unit_price,Suspiciously low unit price (0.35)
4095467703,Low Price,unit_price,Suspiciously low unit price (0.35)
4095528542,Low Price,unit_price,Suspiciously low unit price (5.95)
9437499137,Low Price,unit_price,Suspiciously low unit price (5.6)
9438739463,Low Price,unit_price,Suspiciously low unit price (11.47)
9438811151,Low Price,unit_price,Suspiciously low unit price (5.36)
9438695596,Low Price,unit_price,Suspiciously low unit price (1.87)
9440634592,Low Price,unit_price,Suspiciously low unit price (42.41)
9440680084,Low Price,unit_price,Suspiciously low unit price (25.26)
653825310,Low Price,unit_price,Suspiciously low unit price (1.16)
653766992,Low Price,unit_price,Suspiciously low unit price (11.05)
653860693,Low Price,unit_price,Suspiciously low unit price (32.68)
3697504442,Low Price,unit_price,Suspiciously low unit price (18.09)
