shipment_id,issue_type,column,details
8971609455,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
8971626254,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4587317756,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
4587326682,Value Mismatch,valueusd,Calculated vs reported value differs by >10%
2197515656,Low Price,unit_price,Suspiciously low unit price (7.83)
2197541169,Low Price,unit_price,Suspiciously low unit price (14.53)
2197473811,Low Price,unit_price,Suspiciously low unit price (7.83)
605599399,Low Price,unit_price,Suspiciously low unit price (1.45)
605596787,Low Price,unit_price,Suspiciously low unit price (2.66)
605843411,Low Price,unit_price,Suspiciously low unit price (11.99)
605565404,Low Price,unit_price,Suspiciously low unit price (4.24)
605560282,Low Price,unit_price,Suspiciously low unit price (0.36)
605790454,Low Price,unit_price,Suspiciously low unit price (21.26)
605788713,Low Price,unit_price,Suspiciously low unit price (6.51)
605552323,Low Price,unit_price,Suspiciously low unit price (20.76)
605575835,Low Price,unit_price,Suspiciously low unit price (4.24)
605930087,Low Price,unit_price,Suspiciously low unit price (10.96)
605560657,Low Price,unit_price,Suspiciously low unit price (35.62)
605553538,Low Price,unit_price,Suspiciously low unit price (35.62)
7264240408,Low Price,unit_price,Suspiciously low unit price (14.79)
7264313071,Low Price,unit_price,Suspiciously low unit price (5.4)
7264106983,Low Price,unit_price,Suspiciously low unit price (8.08)
7264278961,Low Price,unit_price,Suspiciously low unit price (18.66)
7264215441,Low Price,unit_price,Suspiciously low unit price (13.29)
7263957986,Low Price,unit_price,Suspiciously low unit price (10.01)
7263843437,Low Price,unit_price,Suspiciously low unit price (42.01)
8615829511,Low Price,unit_price,Suspiciously low unit price (27.01)
8616411970,Low Price,unit_price,Suspiciously low unit price (39.88)
8616239778,Low Price,unit_price,Suspiciously low unit price (9.01)
8616227848,Low Price,unit_price,Suspiciously low unit price (22.66)
8616236389,Low Price,unit_price,Suspiciously low unit price (25.85)
8617001930,Low Price,unit_price,Suspiciously low unit price (8.77)
8617351395,Low Price,unit_price,Suspiciously low unit price (33.99)
8617341727,Low Price,unit_price,Suspiciously low unit price (38.42)
8617327475,Low Price,unit_price,Suspiciously low unit price (35.46)
8617320819,Low Price,unit_price,Suspiciously low unit price (33.99)
8617299146,Low Price,unit_price,Suspiciously low unit price (44.33)
8617272155,Low Price,unit_price,Suspiciously low unit price (35.46)
1440829815,Low Price,unit_price,Suspiciously low unit price (42.2)
1440809050,Low Price,unit_price,Suspiciously low unit price (19.86)
1440978994,Low Price,unit_price,Suspiciously low unit price (2.53)
1440798950,Low Price,unit_price,Suspiciously low unit price (2.53)
1440798077,Low Price,unit_price,Suspiciously low unit price (4.65)
1440991785,Low Price,unit_price,Suspiciously low unit price (2.53)
1440750985,Low Price,unit_price,Suspiciously low unit price (34.23)
1440777207,Low Price,unit_price,Suspiciously low unit price (12.14)
1440764675,Low Price,unit_price,Suspiciously low unit price (29.78)
1440858883,Low Price,unit_price,Suspiciously low unit price (6.29)
1440856840,Low Price,unit_price,Suspiciously low unit price (12.2325)
1440355709,Low Price,unit_price,Suspiciously low unit price (2.85)
1440267638,Low Price,unit_price,Suspiciously low unit price (3.8)
1440834841,Low Price,unit_price,Suspiciously low unit price (6.2915)
1440937408,Low Price,unit_price,Suspiciously low unit price (12.2325)
1440771709,Low Price,unit_price,Suspiciously low unit price (6.29)
1440771579,Low Price,unit_price,Suspiciously low unit price (6.29125)
1440480916,Low Price,unit_price,Suspiciously low unit price (22.78)
1440376648,Low Price,unit_price,Suspiciously low unit price (14.682571428571428)
1440730802,Low Price,unit_price,Suspiciously low unit price (8.52)
1440722820,Low Price,unit_price,Suspiciously low unit price (16.34)
1440702338,Low Price,unit_price,Suspiciously low unit price (4.96)
1440701750,Low Price,unit_price,Suspiciously low unit price (3.55)
1440615292,Low Price,unit_price,Suspiciously low unit price (9.24)
1440613707,Low Price,unit_price,Suspiciously low unit price (4.96)
1441040457,Low Price,unit_price,Suspiciously low unit price (34.09)
1441040274,Low Price,unit_price,Suspiciously low unit price (26.28)
1441038173,Low Price,unit_price,Suspiciously low unit price (4.26)
1441034059,Low Price,unit_price,Suspiciously low unit price (22.73)
1440631093,Low Price,unit_price,Suspiciously low unit price (2.84)
1440629032,Low Price,unit_price,Suspiciously low unit price (46.88)
1440622055,Low Price,unit_price,Suspiciously low unit price (42.61)
1440977561,Low Price,unit_price,Suspiciously low unit price (22.02)
1440993753,Low Price,unit_price,Suspiciously low unit price (42.61)
1440990004,Low Price,unit_price,Suspiciously low unit price (9.99)
1440988069,Low Price,unit_price,Suspiciously low unit price (25.56)
1440987349,Low Price,unit_price,Suspiciously low unit price (4.2)
1440986423,Low Price,unit_price,Suspiciously low unit price (3.55)
1440948797,Low Price,unit_price,Suspiciously low unit price (3.55)
1440657627,Low Price,unit_price,Suspiciously low unit price (3.55)
1440644326,Low Price,unit_price,Suspiciously low unit price (24.91)
1440637658,Low Price,unit_price,Suspiciously low unit price (8.52)
1440635117,Low Price,unit_price,Suspiciously low unit price (46.88)
1441016309,Low Price,unit_price,Suspiciously low unit price (22.02)
1441011116,Low Price,unit_price,Suspiciously low unit price (3.55)
8969309780,Low Price,unit_price,Suspiciously low unit price (24.96)
8969444343,Low Price,unit_price,Suspiciously low unit price (23.92)
8969443945,Low Price,unit_price,Suspiciously low unit price (2.08)
8969514961,Low Price,unit_price,Suspiciously low unit price (2.08)
8969381855,Low Price,unit_price,Suspiciously low unit price (27.04)
8969377022,Low Price,unit_price,Suspiciously low unit price (2.08)
8969372445,Low Price,unit_price,Suspiciously low unit price (9.36)
8969465845,Low Price,unit_price,Suspiciously low unit price (19.76)
