shipment_id,issue_type,column,details
SEL937010900W,Missing Value,buyer_country,Empty or invalid value
SEL667010100W,Missing Value,hs_code,Empty or invalid value
SIN312026600W,Missing Value,hs_code,Empty or invalid value
HAM203660300W,Missing Value,hs_code,Empty or invalid value
HAM203660300W,Missing Value,hs_code,Empty or invalid value
ENID64988062001,Missing Value,hs_code,Empty or invalid value
SEL937010900W,Missing Value,hs_code,Empty or invalid value
141220171205470,Missing Value,hs_code,Empty or invalid value
30712510,Missing Value,hs_code,Empty or invalid value
30712510,Missing Value,hs_code,Empty or invalid value
30141804,Missing Value,hs_code,Empty or invalid value
4588040008,Duplicate,shipment_id,Appears multiple times
9438625649,Duplicate,shipment_id,Appears multiple times
0235937111,Duplicate,shipment_id,Appears multiple times
0235937110,Duplicate,shipment_id,Appears multiple times
0235937109,Duplicate,shipment_id,Appears multiple times
0235937108,Duplicate,shipment_id,Appears multiple times
0235937107,Duplicate,shipment_id,Appears multiple times
0235937106,Duplicate,shipment_id,Appears multiple times
0235937105,Duplicate,shipment_id,Appears multiple times
0235937104,Duplicate,shipment_id,Appears multiple times
0235937103,Duplicate,shipment_id,Appears multiple times
0235937102,Duplicate,shipment_id,Appears multiple times
0235937101,Duplicate,shipment_id,Appears multiple times
0235937100,Duplicate,shipment_id,Appears multiple times
0235860294,Duplicate,shipment_id,Appears multiple times
0235860292,Duplicate,shipment_id,Appears multiple times
0235860293,Duplicate,shipment_id,Appears multiple times
0235617710,Duplicate,shipment_id,Appears multiple times
6303530618,Duplicate,shipment_id,Appears multiple times
6303530617,Duplicate,shipment_id,Appears multiple times
6303530616,Duplicate,shipment_id,Appears multiple times
6303530615,Duplicate,shipment_id,Appears multiple times
6304892511,Duplicate,shipment_id,Appears multiple times
6304892510,Duplicate,shipment_id,Appears multiple times
6304892509,Duplicate,shipment_id,Appears multiple times
6304892508,Duplicate,shipment_id,Appears multiple times
6304892507,Duplicate,shipment_id,Appears multiple times
6304892506,Duplicate,shipment_id,Appears multiple times
6304892505,Duplicate,shipment_id,Appears multiple times
6304892504,Duplicate,shipment_id,Appears multiple times
6304892503,Duplicate,shipment_id,Appears multiple times
6304892502,Duplicate,shipment_id,Appears multiple times
6304892501,Duplicate,shipment_id,Appears multiple times
6305812835,Duplicate,shipment_id,Appears multiple times
6305812834,Duplicate,shipment_id,Appears multiple times
6305812833,Duplicate,shipment_id,Appears multiple times
6301272144,Duplicate,shipment_id,Appears multiple times
6301272143,Duplicate,shipment_id,Appears multiple times
6301272142,Duplicate,shipment_id,Appears multiple times
6301272141,Duplicate,shipment_id,Appears multiple times
6301272140,Duplicate,shipment_id,Appears multiple times
6301272139,Duplicate,shipment_id,Appears multiple times
6301272138,Duplicate,shipment_id,Appears multiple times
6301272137,Duplicate,shipment_id,Appears multiple times
6304500638,Duplicate,shipment_id,Appears multiple times
6304500637,Duplicate,shipment_id,Appears multiple times
6304500636,Duplicate,shipment_id,Appears multiple times
6977697087,Duplicate,shipment_id,Appears multiple times
9861424938,Duplicate,shipment_id,Appears multiple times
1046524209,Duplicate,shipment_id,Appears multiple times
1046524210,Duplicate,shipment_id,Appears multiple times
1044344346,Duplicate,shipment_id,Appears multiple times
3975499198,Duplicate,shipment_id,Appears multiple times
1417143982,Duplicate,shipment_id,Appears multiple times
0695112393,Duplicate,shipment_id,Appears multiple times
9201040769,Duplicate,shipment_id,Appears multiple times
0831454700,Duplicate,shipment_id,Appears multiple times
0219464964,Duplicate,shipment_id,Appears multiple times
9453311610,Duplicate,shipment_id,Appears multiple times
3462738849,Duplicate,shipment_id,Appears multiple times
8849838118,Duplicate,shipment_id,Appears multiple times
7853027520,Duplicate,shipment_id,Appears multiple times
0795560179,Duplicate,shipment_id,Appears multiple times
9325068994,Duplicate,shipment_id,Appears multiple times
9325068993,Duplicate,shipment_id,Appears multiple times
6749326908,Duplicate,shipment_id,Appears multiple times
6749326948,Duplicate,shipment_id,Appears multiple times
9201252414,Duplicate,shipment_id,Appears multiple times
9200522578,Duplicate,shipment_id,Appears multiple times
9201165796,Duplicate,shipment_id,Appears multiple times
1323448076,Duplicate,shipment_id,Appears multiple times
1322464823,Duplicate,shipment_id,Appears multiple times
1322420494,Duplicate,shipment_id,Appears multiple times
0286058119,Duplicate,shipment_id,Appears multiple times
1113431118,Duplicate,shipment_id,Appears multiple times
1107264532,Duplicate,shipment_id,Appears multiple times
1203613018,Duplicate,shipment_id,Appears multiple times
1041835292,Duplicate,shipment_id,Appears multiple times
1125580382,Duplicate,shipment_id,Appears multiple times
1891241723,Duplicate,shipment_id,Appears multiple times
1452586399,Duplicate,shipment_id,Appears multiple times
1354492684,Duplicate,shipment_id,Appears multiple times
1041249482,Duplicate,shipment_id,Appears multiple times
1166531296,Duplicate,shipment_id,Appears multiple times
1053187918,Duplicate,shipment_id,Appears multiple times
1082834370,Duplicate,shipment_id,Appears multiple times
1840303780,Duplicate,shipment_id,Appears multiple times
1807220709,Duplicate,shipment_id,Appears multiple times
1014844127,Duplicate,shipment_id,Appears multiple times
3112202030155800,Duplicate,shipment_id,Appears multiple times
2912202030938100,Duplicate,shipment_id,Appears multiple times
2812202030539900,Duplicate,shipment_id,Appears multiple times
2812202030937200,Duplicate,shipment_id,Appears multiple times
2612202033079900,Duplicate,shipment_id,Appears multiple times
2612202032037500,Duplicate,shipment_id,Appears multiple times
2412202033233600,Duplicate,shipment_id,Appears multiple times
2412202033233500,Duplicate,shipment_id,Appears multiple times
2412202032928700,Duplicate,shipment_id,Appears multiple times
2412202031816000,Duplicate,shipment_id,Appears multiple times
2412202031816100,Duplicate,shipment_id,Appears multiple times
2412202029991500,Duplicate,shipment_id,Appears multiple times
2412202032336000,Duplicate,shipment_id,Appears multiple times
2212202030089400,Duplicate,shipment_id,Appears multiple times
2212202030089600,Duplicate,shipment_id,Appears multiple times
2112202030065700,Duplicate,shipment_id,Appears multiple times
2112202030080400,Duplicate,shipment_id,Appears multiple times
2112202030932100,Duplicate,shipment_id,Appears multiple times
2112202030932000,Duplicate,shipment_id,Appears multiple times
2112202031099600,Duplicate,shipment_id,Appears multiple times
2112202031099200,Duplicate,shipment_id,Appears multiple times
2012202031986700,Duplicate,shipment_id,Appears multiple times
1912202031064300,Duplicate,shipment_id,Appears multiple times
1912202031810300,Duplicate,shipment_id,Appears multiple times
1712202033232500,Duplicate,shipment_id,Appears multiple times
1712202030873800,Duplicate,shipment_id,Appears multiple times
1712202030865300,Duplicate,shipment_id,Appears multiple times
1712202032265800,Duplicate,shipment_id,Appears multiple times
1712202031591000,Duplicate,shipment_id,Appears multiple times
1512202030837400,Duplicate,shipment_id,Appears multiple times
1512202030339400,Duplicate,shipment_id,Appears multiple times
1512202030336800,Duplicate,shipment_id,Appears multiple times
1412202032478300,Duplicate,shipment_id,Appears multiple times
1412202030815900,Duplicate,shipment_id,Appears multiple times
1412202031522600,Duplicate,shipment_id,Appears multiple times
1412202033518000,Duplicate,shipment_id,Appears multiple times
1412202030952400,Duplicate,shipment_id,Appears multiple times
1212202032621800,Duplicate,shipment_id,Appears multiple times
1112202030780100,Duplicate,shipment_id,Appears multiple times
1012202031449500,Duplicate,shipment_id,Appears multiple times
1012202030752600,Duplicate,shipment_id,Appears multiple times
0812202033404984,Duplicate,shipment_id,Appears multiple times
0412202030661594,Duplicate,shipment_id,Appears multiple times
0412202030208713,Duplicate,shipment_id,Appears multiple times
0312202030641894,Duplicate,shipment_id,Appears multiple times
0212202033582259,Duplicate,shipment_id,Appears multiple times
0212202030178942,Duplicate,shipment_id,Appears multiple times
0112202030173555,Duplicate,shipment_id,Appears multiple times
3011202027140000,Duplicate,shipment_id,Appears multiple times
3011202027139900,Duplicate,shipment_id,Appears multiple times
2811202028289900,Duplicate,shipment_id,Appears multiple times
2811202027703800,Duplicate,shipment_id,Appears multiple times
2711202028866400,Duplicate,shipment_id,Appears multiple times
2511202027726800,Duplicate,shipment_id,Appears multiple times
2411202027071600,Duplicate,shipment_id,Appears multiple times
2411202027073200,Duplicate,shipment_id,Appears multiple times
2311202027725100,Duplicate,shipment_id,Appears multiple times
2111202027758200,Duplicate,shipment_id,Appears multiple times
2011202028114800,Duplicate,shipment_id,Appears multiple times
2011202027722100,Duplicate,shipment_id,Appears multiple times
2011202027032600,Duplicate,shipment_id,Appears multiple times
1911202029674200,Duplicate,shipment_id,Appears multiple times
1911202029910200,Duplicate,shipment_id,Appears multiple times
1911202027721100,Duplicate,shipment_id,Appears multiple times
1911202027020600,Duplicate,shipment_id,Appears multiple times
1811202027461700,Duplicate,shipment_id,Appears multiple times
1711202027718600,Duplicate,shipment_id,Appears multiple times
1711202028797300,Duplicate,shipment_id,Appears multiple times
1611202028028300,Duplicate,shipment_id,Appears multiple times
1411202029605400,Duplicate,shipment_id,Appears multiple times
1311202026783500,Duplicate,shipment_id,Appears multiple times
1311202027388500,Duplicate,shipment_id,Appears multiple times
1211202027363400,Duplicate,shipment_id,Appears multiple times
1211202029562600,Duplicate,shipment_id,Appears multiple times
1011202026915500,Duplicate,shipment_id,Appears multiple times
1011202028960400,Duplicate,shipment_id,Appears multiple times
1011202027329700,Duplicate,shipment_id,Appears multiple times
0911202028497365,Duplicate,shipment_id,Appears multiple times
0911202028497317,Duplicate,shipment_id,Appears multiple times
0911202028497302,Duplicate,shipment_id,Appears multiple times
103646043761,Duplicate,shipment_id,Appears multiple times
0911202027744807,Duplicate,shipment_id,Appears multiple times
0911202026900007,Duplicate,shipment_id,Appears multiple times
0511202028494040,Duplicate,shipment_id,Appears multiple times
0211202027171853,Duplicate,shipment_id,Appears multiple times
3110202026734300,Duplicate,shipment_id,Appears multiple times
3010202026717100,Duplicate,shipment_id,Appears multiple times
3010202025431100,Duplicate,shipment_id,Appears multiple times
3010202026724600,Duplicate,shipment_id,Appears multiple times
2910202026188400,Duplicate,shipment_id,Appears multiple times
2810202024634200,Duplicate,shipment_id,Appears multiple times
2710202024486000,Duplicate,shipment_id,Appears multiple times
2610202026643900,Duplicate,shipment_id,Appears multiple times
2610202025929500,Duplicate,shipment_id,Appears multiple times
2610202024470300,Duplicate,shipment_id,Appears multiple times
2410202023993900,Duplicate,shipment_id,Appears multiple times
2310202024426100,Duplicate,shipment_id,Appears multiple times
2210202026081800,Duplicate,shipment_id,Appears multiple times
2210202024629800,Duplicate,shipment_id,Appears multiple times
2210202024629700,Duplicate,shipment_id,Appears multiple times
2010202025678500,Duplicate,shipment_id,Appears multiple times
2010202023731000,Duplicate,shipment_id,Appears multiple times
1910202024980000,Duplicate,shipment_id,Appears multiple times
1910202024356300,Duplicate,shipment_id,Appears multiple times
1910202024352900,Duplicate,shipment_id,Appears multiple times
1910202024365300,Duplicate,shipment_id,Appears multiple times
1910202023936500,Duplicate,shipment_id,Appears multiple times
1710202024324500,Duplicate,shipment_id,Appears multiple times
1710202024942000,Duplicate,shipment_id,Appears multiple times
1610202024312700,Duplicate,shipment_id,Appears multiple times
1410202024289100,Duplicate,shipment_id,Appears multiple times
1410202024590100,Duplicate,shipment_id,Appears multiple times
